epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
195,7637.78,0.2744,0.22193,1.17179,1,0.99972,0.995,0.98877,0.18063,0.12837,1.02592,0.003598,0.003598,0.003598
196,7677.07,0.27541,0.22475,1.16061,0.99968,1,0.995,0.98777,0.18631,0.12934,1.03267,0.003565,0.003565,0.003565
197,7716.17,0.2709,0.21882,1.16734,0.9995,1,0.995,0.98823,0.18775,0.13017,1.04704,0.003532,0.003532,0.003532
198,7755.24,0.27545,0.22444,1.17584,1,0.99959,0.995,0.98942,0.18639,0.1295,1.02193,0.003499,0.003499,0.003499
199,7794.57,0.27068,0.2211,1.16103,0.99951,0.9958,0.995,0.99015,0.18305,0.12831,1.01675,0.003466,0.003466,0.003466
200,7833.63,0.27191,0.21885,1.15124,0.99977,0.9958,0.995,0.98999,0.18176,0.12834,1.00122,0.003433,0.003433,0.003433
201,7872.74,0.27666,0.22314,1.18168,0.99543,0.9958,0.995,0.989,0.18508,0.13388,1.02068,0.0034,0.0034,0.0034
202,7911.81,0.26766,0.2202,1.1682,0.99965,0.9958,0.995,0.98734,0.18357,0.13123,1.01534,0.003367,0.003367,0.003367
203,7950.93,0.26831,0.22332,1.15399,0.99964,0.9958,0.995,0.9866,0.18395,0.13332,1.01971,0.003334,0.003334,0.003334
204,7990.07,0.26824,0.22666,1.16399,1,0.99988,0.995,0.9869,0.18366,0.13495,1.01699,0.003301,0.003301,0.003301
205,8029.34,0.27116,0.21877,1.17128,1,1,0.995,0.98785,0.17935,0.13049,1.00662,0.003268,0.003268,0.003268
206,8068.39,0.26666,0.21947,1.15651,1,0.99985,0.995,0.98796,0.17938,0.13205,1.00764,0.003235,0.003235,0.003235
207,8107.49,0.26271,0.21622,1.15504,1,0.99969,0.995,0.9886,0.17679,0.12645,1.01657,0.003202,0.003202,0.003202
208,8146.57,0.26409,0.21539,1.1609,0.99984,1,0.995,0.98838,0.17845,0.12696,1.01225,0.003169,0.003169,0.003169
209,8185.69,0.26662,0.21979,1.16517,0.99969,1,0.995,0.98843,0.17755,0.12489,1.01115,0.003136,0.003136,0.003136
210,8224.75,0.25966,0.2148,1.13691,0.99983,1,0.995,0.98878,0.1769,0.12591,1.02859,0.003103,0.003103,0.003103
211,8263.87,0.26841,0.21449,1.16332,1,0.99987,0.995,0.9893,0.17533,0.12802,1.01737,0.00307,0.00307,0.00307
